Cat.,Zaneen Model #,Series,Description, CAD MSRP  , USD MSRP  
E,ALC.026.28.1.US,ALCOR,Power LED 2W 24° 24Vdc 4000K IP68 Satin Stainless Steel AISI 316L,648.00,522.00
E,ALC.027.28.1.US,ALCOR,Power LED 2W 24° 24Vdc 5000K IP68 Satin Stainless Steel AISI 316L,648.00,522.00
E,ALC.028.28.1.US,ALCOR,Power LED 2W 43° 24Vdc 3000K IP68 Satin Stainless Steel AISI 316L,648.00,522.00
E,ALC.029.28.1.US,ALCOR,Power LED 2W 43° 24Vdc 4000K IP68 Satin Stainless Steel AISI 316L,648.00,522.00
E,ALC.030.28.1.US,ALCOR,Power LED 2W 43° 24Vdc 5000K IP68 Satin Stainless Steel AISI 316L,648.00,522.00
E,ALC.031.28.1.US,ALCOR,Power LED 2W Transparent Glass Diffuser 24Vdc 3000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.032.28.1.US,ALCOR,Power LED 2W Transparent Glass Diffuser 24Vdc 4000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.033.28.1.US,ALCOR,Power LED 2W Transparent Glass Diffuser 24Vdc 5000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.034.28.1.US,ALCOR,Power LED 2W Satin Glass Diffuser 24Vdc 3000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.035.28.1.US,ALCOR,Power LED 2W Satin Glass Diffuser 24Vdc 4000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.036.28.1.US,ALCOR,Power LED 2W Satin Glass Diffuser 24Vdc 5000K IP68 Satin Stainless Steel AISI 316L,656.00,530.00
E,ALC.040.28.0.US,ALCOR,Power LED 4W 45° 24Vdc RGB IP68 Satin Stainless Steel AISI 316L,844.00,680.00
E,ALC.041.28.0.US,ALCOR,Power LED 4W Transparent Diffuser 24Vdc RGB IP68 Satin Stainless Steel AISI 316L,844.00,680.00
E,ALC.042.28.0.US,ALCOR,Power LED 4W Satin Diffuser 24Vdc RGB IP68 Satin Stainless Steel AISI 316L,844.00,680.00
E,CAS.0165.99.US,ALCOR,Draining Walk-Over Housing Box for ALCOR,176.00,142.00
E,CAS.0203.99.US,ALCOR,IP68 Housing Box H.95mm for ALCOR,218.00,174.00
E,CAS.0185.99.US,ALCOR,IP68 Housing Box H.168mm for ALCOR,216.00,174.00
E,ALD.007.01.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 3000K IP65 White Aluminum,334.00,268.00
E,ALD.007.23.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 3000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.007.28.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 3000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.008.01.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 4000K IP65 White Aluminum,334.00,268.00
E,ALD.008.23.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 4000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.008.28.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 4000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.009.01.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 5000K IP65 White Aluminum,334.00,268.00
E,ALD.009.23.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 5000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.009.28.1.US,ALDEBARAN,Power LED 1-2W 9° 350-500mA 5000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.013.01.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 3000K IP65 White Aluminum,334.00,268.00
E,ALD.013.23.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 3000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.013.28.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 3000K IP65 Satin Stainless Steel AISI 316L,366.00,294.00
E,ALD.014.01.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 4000K IP65 White Aluminum,334.00,268.00
E,ALD.014.23.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 4000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.014.28.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 4000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.015.01.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 5000K IP65 White Aluminum,334.00,268.00
E,ALD.015.23.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 5000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.015.28.1.US,ALDEBARAN,Power LED 1-2W 24° 350-500mA 5000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.019.01.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 3000K IP65 White Aluminum,334.00,268.00
E,ALD.019.23.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 3000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.019.28.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 3000K IP65 Satin Stainless Steel AISI 316L,366.00,294.00
E,ALD.020.01.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 4000K IP65 White Aluminum,334.00,268.00
E,ALD.020.23.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 4000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.020.28.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 4000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.021.01.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 5000K IP65 White Aluminum,334.00,268.00
E,ALD.021.23.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 5000K IP65 Anodized Aluminum,316.00,254.00
E,ALD.021.28.1.US,ALDEBARAN,Power LED 1-2W 43° 350-500mA 5000K IP65 Satin Stainless Steel AISI 316L,364.00,294.00
E,ALD.031.01.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 3000K IP65 White Aluminum,340.00,274.00
E,ALD.031.23.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 3000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.031.28.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 3000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.032.01.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 4000K IP65 White Aluminum,340.00,274.00
E,ALD.032.23.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 4000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.032.28.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 4000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.033.01.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 5000K IP65 White Aluminum,340.00,274.00
E,ALD.033.23.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 5000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.033.28.1.US,ALDEBARAN,Power LED 1-2W Transparent Glass Diffuser 350-500mA 5000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.037.01.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 3000K IP65 White Aluminum,340.00,274.00
E,ALD.037.23.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 3000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.037.28.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 3000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.038.01.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 4000K IP65 White Aluminum,340.00,274.00
E,ALD.038.23.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 4000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.038.28.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 4000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.039.01.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 5000K IP65 White Aluminum,340.00,274.00
E,ALD.039.23.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 5000K IP65 Anodized Aluminum,326.00,262.00
E,ALD.039.28.1.US,ALDEBARAN,Power LED 1-2W Satin Glass Diffuser 350-500mA 5000K IP65 Satin Stainless Steel AISI 316L,374.00,300.00
E,ALD.100.23.1.US,ALDEBARAN,Power LED 2W 9° Comfort 24Vdc 3000K IP65 Anodized Aluminum,552.00,444.00
E,ALD.101.23.1.US,ALDEBARAN,Power LED 2W 9° Comfort 24Vdc 4000K IP65 Anodized Aluminum,552.00,444.00
E,ALD.102.23.1.US,ALDEBARAN,Power LED 2W 9° Comfort 24Vdc 5000K IP65 Anodized Aluminum,552.00,444.00
E,ALD.049.01.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 3000K IP65 White Aluminum,514.00,414.00
E,ALD.049.23.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 3000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.049.28.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 3000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.050.01.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 4000K IP65 White Aluminum,514.00,414.00
E,ALD.050.23.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 4000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.050.28.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 4000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.051.01.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 5000K IP65 White Aluminum,514.00,414.00
E,ALD.051.23.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 5000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.051.28.1.US,ALDEBARAN,Power LED 2W 9° 24Vdc 5000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.055.01.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 3000K IP65 White Aluminum,514.00,414.00
E,ALD.055.23.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 3000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.055.28.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 3000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.056.01.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 4000K IP65 White Aluminum,514.00,414.00
E,ALD.056.23.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 4000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.056.28.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 4000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.057.01.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 5000K IP65 White Aluminum,514.00,414.00
E,ALD.057.23.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 5000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.057.28.1.US,ALDEBARAN,Power LED 2W 24° 24Vdc 5000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.061.01.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 3000K IP65 White Aluminum,514.00,414.00
E,ALD.061.23.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 3000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.061.28.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 3000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.062.01.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 4000K IP65 White Aluminum,514.00,414.00
E,ALD.062.23.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 4000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.062.28.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 4000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.063.01.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 5000K IP65 White Aluminum,514.00,414.00
E,ALD.063.23.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 5000K IP65 Anodized Aluminum,492.00,396.00
E,ALD.063.28.1.US,ALDEBARAN,Power LED 2W 43° 24Vdc 5000K IP65 Satin Stainless Steel AISI 316L,550.00,444.00
E,ALD.073.01.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 3000K IP65 White Aluminum,524.00,422.00
E,ALD.073.23.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 3000K IP65 Anodized Aluminum,501.00,404.00
E,ALD.073.28.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 3000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.074.01.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 4000K IP65 White Aluminum,524.00,422.00
E,ALD.074.23.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 4000K IP65 Anodized Aluminum,502.00,404.00
E,ALD.074.28.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 4000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.075.01.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 5000K IP65 White Aluminum,524.00,422.00
E,ALD.075.23.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 5000K IP65 Anodized Aluminum,502.00,404.00
E,ALD.075.28.1.US,ALDEBARAN,Power LED 2W Transparent Glass Diffuser 24Vdc 5000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.079.01.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 3000K IP65 White Aluminum,524.00,422.00
E,ALD.079.23.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 3000K IP65 Anodized Aluminum,501.00,404.00
E,ALD.079.28.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 3000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.080.01.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 4000K IP65 White Aluminum,524.00,422.00
E,ALD.080.23.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 4000K IP65 Anodized Aluminum,502.00,404.00
E,ALD.080.28.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 4000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.081.01.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 5000K IP65 White Aluminum,524.00,422.00
E,ALD.081.23.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 5000K IP65 Anodized Aluminum,502.00,404.00
E,ALD.081.28.1.US,ALDEBARAN,Power LED 2W Satin Glass Diffuser 24Vdc 5000K IP65 Satin Stainless Steel AISI 316L,558.00,450.00
E,ALD.095.01.0.US,ALDEBARAN,Power LED 4W 45° 24Vdc RGB IP65 White Aluminum,710.00,572.00
E,ALD.095.23.0.US,ALDEBARAN,Power LED 4W 45° 24Vdc RGB IP65 Anodized Aluminum,692.00,558.00
E,ALD.095.28.0.US,ALDEBARAN,Power LED 4W 45° 24Vdc RGB IP65 Satin Stainless Steel AISI 316L,746.00,600.00
E,ALD.093.01.0.US,ALDEBARAN,Power LED 4W Transparent Glass Diffuser 24Vdc RGB IP65 White Aluminum,720.00,580.00
E,ALD.093.23.0.US,ALDEBARAN,Power LED 4W Transparent Glass Diffuser 24Vdc RGB IP65 Anodized Aluminum,700.00,566.00
E,ALD.093.28.0.US,ALDEBARAN,Power LED 4W Transparent Glass Diffuser 24Vdc RGB IP65 Satin Stainless Steel AISI 316L,754.00,608.00
E,ALD.091.01.0.US,ALDEBARAN,Power LED 4W Satin Glass Diffuser 24Vdc RGB IP65 White Aluminum,720.00,580.00
E,ALD.091.23.0.US,ALDEBARAN,Power LED 4W Satin Glass Diffuser 24Vdc RGB IP65 Anodized Aluminum,700.00,566.00
E,ALD.091.28.0.US,ALDEBARAN,Power LED 4W Satin Glass Diffuser 24Vdc RGB IP65 Satin Stainless Steel AISI 316L,754.00,608.00
E,CAS.0189.99.US,ALDEBARAN,Standard Housing Box for ALDEBARAN,50.00,40.00
E,ALP.209.01.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 3000K IP66 White Aluminum,598.00,480.00
E,ALP.209.23.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 3000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.209.28.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 3000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.210.01.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 4000K IP66 White Aluminum,598.00,482.00
E,ALP.210.23.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 4000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.210.28.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 4000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.211.01.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 5000K IP66 White Aluminum,598.00,482.00
E,ALP.211.23.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 5000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.211.28.1.US,ALPHA,Power LED 3x 1-2W 10° 350-500mA 5000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.212.01.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 3000K IP66 White Aluminum,598.00,482.00
E,ALP.212.23.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 3000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.212.28.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 3000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.213.01.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 4000K IP66 White Aluminum,598.00,482.00
E,ALP.213.23.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 4000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.213.28.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 4000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.214.01.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 5000K IP66 White Aluminum,598.00,482.00
E,ALP.214.23.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 5000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.214.28.1.US,ALPHA,Power LED 3x 1-2W 25° 350-500mA 5000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.215.01.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 3000K IP66 White Aluminum,598.00,482.00
E,ALP.215.23.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 3000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.215.28.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 3000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.216.01.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 4000K IP66 White Aluminum,598.00,482.00
E,ALP.216.23.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 4000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.216.28.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 4000K IP66 Satin Stainless Steel AISI 316L,650.00,546.00
E,ALP.217.01.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 5000K IP66 White Aluminum,598.00,482.00
E,ALP.217.23.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 5000K IP66 Anodized Aluminum,574.00,462.00
E,ALP.217.28.1.US,ALPHA,Power LED 3x 1-2W 35° 350-500mA 5000K IP66 Satin Stainless Steel AISI 316L,650.00,524.00
E,ALP.218.01.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 3000K IP66 White Aluminum,536.00,454.00
E,ALP.218.23.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 3000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.218.28.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 3000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.219.01.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 4000K IP66 White Aluminum,536.00,432.00
E,ALP.219.23.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 4000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.219.28.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 4000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.220.01.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 5000K IP66 White Aluminum,536.00,432.00
E,ALP.220.23.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 5000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.220.28.1.US,ALPHA,Power LED 3x 1-2W Transparent Glass Diffuser 350-500mA 5000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.221.01.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 3000K IP66 White Aluminum,536.00,432.00
E,ALP.221.23.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 3000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.221.28.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 3000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.222.01.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 4000K IP66 White Aluminum,536.00,432.00
E,ALP.222.23.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 4000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.222.28.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 4000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.223.01.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 5000K IP66 White Aluminum,536.00,432.00
E,ALP.223.23.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 5000K IP66 Anodized Aluminum,518.00,418.00
E,ALP.223.28.1.US,ALPHA,Power LED 3x 1-2W Satin Glass Diffuser 350-500mA 5000K IP66 Satin Stainless Steel AISI 316L,596.00,482.00
E,ALP.224.01.1.US,ALPHA,Power LED 4x 1-2W 10° 350-500mA 3000K IP66 White Aluminum,644.00,518.00
E,ALP.224.23.1.US,ALPHA,Power LED 4x 1-2W 10° 350-500mA 3000K IP66 Anodized Aluminum,618.00,498.00
